instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Time
196,2011-01-09,springer,2011,January,10:00:00,0,Sunday,0,1,-2.244897959183673,-8.997399999999999,43.0,0.3881,0,49,49,Morning
197,2011-01-09,springer,2011,January,11:00:00,0,Sunday,0,1,-1.2857142857142847,-8.0008,40.0,0.5224,2,47,49,Day
198,2011-01-09,springer,2011,January,12:00:00,0,Sunday,0,1,-0.32653061224489743,-6.9976,37.0,0.4478,4,79,83,Day
199,2011-01-09,springer,2011,January,13:00:00,0,Sunday,0,1,0.6326530612244916,-4.997800000000002,34.0,0.4478,6,69,75,Day
200,2011-01-09,springer,2011,January,14:00:00,0,Sunday,0,1,1.591836734693878,-4.001200000000001,32.0,0.4627,8,64,72,Day
201,2011-01-09,springer,2011,January,15:00:00,0,Sunday,0,1,1.591836734693878,-2.9979999999999993,35.0,0.3582,5,77,82,Day
202,2011-01-09,springer,2011,January,16:00:00,0,Sunday,0,1,0.6326530612244916,-4.997800000000002,34.0,0.4478,13,79,92,Afternoon
203,2011-01-09,springer,2011,January,17:00:00,0,Sunday,0,1,-0.32653061224489743,-6.0009999999999994,37.0,0.3881,3,59,62,Afternoon
204,2011-01-09,springer,2011,January,18:00:00,0,Sunday,0,1,-1.2857142857142847,-6.9976,40.0,0.3284,4,44,48,Afternoon
205,2011-01-09,springer,2011,January,19:00:00,0,Sunday,0,1,-1.2857142857142847,-6.9976,43.0,0.3284,1,40,41,Evening
206,2011-01-09,springer,2011,January,20:00:00,0,Sunday,0,1,-2.244897959183673,-8.0008,46.0,0.2537,0,38,38,Evening
207,2011-01-09,springer,2011,January,21:00:00,0,Sunday,0,1,-2.244897959183673,-8.997399999999999,46.0,0.4179,1,19,20,Evening
208,2011-01-09,springer,2011,January,22:00:00,0,Sunday,0,1,-2.244897959183673,-8.0008,46.0,0.2985,5,10,15,Evening
209,2011-01-09,springer,2011,January,23:00:00,0,Sunday,0,1,-3.204081632653062,-6.9976,50.0,0.194,0,6,6,Evening
210,2011-01-10,springer,2011,January,00:00:00,0,Monday,1,1,-3.204081632653062,-8.0008,50.0,0.2836,2,3,5,Evening
211,2011-01-10,springer,2011,January,01:00:00,0,Monday,1,1,-3.204081632653062,-8.0008,50.0,0.2836,1,0,1,Evening
212,2011-01-10,springer,2011,January,02:00:00,0,Monday,1,1,-3.204081632653062,-8.0008,50.0,0.2239,0,3,3,Evening
213,2011-01-10,springer,2011,January,03:00:00,0,Monday,1,1,-3.204081632653062,-8.0008,50.0,0.2239,0,1,1,Morning
214,2011-01-10,springer,2011,January,04:00:00,0,Monday,1,1,-4.163265306122449,-8.0008,54.0,0.1343,1,2,3,Morning
215,2011-01-10,springer,2011,January,05:00:00,0,Monday,1,1,-4.163265306122449,-8.997399999999999,54.0,0.2537,0,3,3,Morning
216,2011-01-10,springer,2011,January,06:00:00,0,Monday,1,1,-3.204081632653062,-8.0008,50.0,0.2836,0,31,31,Morning
217,2011-01-10,springer,2011,January,07:00:00,0,Monday,1,1,-3.204081632653062,-8.0008,50.0,0.2239,2,75,77,Morning
218,2011-01-10,springer,2011,January,08:00:00,0,Monday,1,2,-3.204081632653062,-8.0008,50.0,0.2836,4,184,188,Morning
219,2011-01-10,springer,2011,January,09:00:00,0,Monday,1,2,-2.244897959183673,-8.0008,50.0,0.2537,2,92,94,Morning
220,2011-01-10,springer,2011,January,10:00:00,0,Monday,1,2,-2.244897959183673,-8.0008,50.0,0.2985,0,31,31,Morning
221,2011-01-10,springer,2011,January,11:00:00,0,Monday,1,2,-1.2857142857142847,-6.9976,47.0,0.2836,2,28,30,Day
222,2011-01-10,springer,2011,January,12:00:00,0,Monday,1,2,0.6326530612244916,-4.001200000000001,40.0,0.2836,5,47,52,Day
223,2011-01-10,springer,2011,January,13:00:00,0,Monday,1,2,0.6326530612244916,-4.001200000000001,40.0,0.2836,4,50,54,Day
224,2011-01-10,springer,2011,January,14:00:00,0,Monday,1,2,0.6326530612244916,-2.9979999999999993,40.0,0.2239,0,47,47,Day
225,2011-01-10,springer,2011,January,15:00:00,0,Monday,1,2,0.6326530612244916,-2.9979999999999993,40.0,0.2239,2,43,45,Day
226,2011-01-10,springer,2011,January,16:00:00,0,Monday,1,1,0.6326530612244916,-2.0013999999999985,40.0,0.1343,4,70,74,Afternoon
227,2011-01-10,springer,2011,January,17:00:00,0,Monday,1,1,0.6326530612244916,-0.9982000000000006,40.0,0.1045,4,174,178,Afternoon
228,2011-01-10,springer,2011,January,18:00:00,0,Monday,1,1,0.6326530612244916,-2.9979999999999993,40.0,0.2239,1,154,155,Afternoon
229,2011-01-10,springer,2011,January,19:00:00,0,Monday,1,1,-1.2857142857142847,-4.997800000000002,47.0,0.1642,3,92,95,Evening
230,2011-01-10,springer,2011,January,20:00:00,0,Monday,1,1,-1.2857142857142847,-4.997800000000002,50.0,0.1642,1,73,74,Evening
231,2011-01-10,springer,2011,January,21:00:00,0,Monday,1,1,-2.244897959183673,-6.9976,59.0,0.194,1,37,38,Evening
232,2011-01-10,springer,2011,January,22:00:00,0,Monday,1,1,-2.244897959183673,-6.0009999999999994,59.0,0.1642,2,22,24,Evening
233,2011-01-10,springer,2011,January,23:00:00,0,Monday,1,1,-2.244897959183673,-6.0009999999999994,59.0,0.1642,0,18,18,Evening
234,2011-01-11,springer,2011,January,00:00:00,0,Tuesday,1,1,-2.244897959183673,-4.997800000000002,59.0,0.1045,2,10,12,Evening
235,2011-01-11,springer,2011,January,01:00:00,0,Tuesday,1,1,-2.244897959183673,-6.0009999999999994,59.0,0.1642,0,3,3,Evening
236,2011-01-11,springer,2011,January,02:00:00,0,Tuesday,1,2,-1.2857142857142847,-6.0009999999999994,55.00000000000001,0.194,0,3,3,Evening
237,2011-01-11,springer,2011,January,05:00:00,0,Tuesday,1,2,-1.2857142857142847,-4.001200000000001,55.00000000000001,0.1343,0,6,6,Morning
238,2011-01-11,springer,2011,January,06:00:00,0,Tuesday,1,2,-1.2857142857142847,-4.001200000000001,55.00000000000001,0.1343,0,27,27,Morning
239,2011-01-11,springer,2011,January,07:00:00,0,Tuesday,1,2,-1.2857142857142847,-0.9982000000000006,55.00000000000001,0.0,2,97,99,Morning
240,2011-01-11,springer,2011,January,08:00:00,0,Tuesday,1,2,-0.32653061224489743,-2.0013999999999985,51.0,0.0896,3,214,217,Morning
241,2011-01-11,springer,2011,January,09:00:00,0,Tuesday,1,2,-0.32653061224489743,-2.9979999999999993,51.0,0.1642,3,127,130,Morning
242,2011-01-11,springer,2011,January,10:00:00,0,Tuesday,1,2,0.6326530612244916,-2.0013999999999985,51.0,0.1642,3,51,54,Morning
243,2011-01-11,springer,2011,January,11:00:00,0,Tuesday,1,2,0.6326530612244916,-2.0013999999999985,47.0,0.1343,4,31,35,Day
244,2011-01-11,springer,2011,January,12:00:00,0,Tuesday,1,2,0.6326530612244916,-0.9982000000000006,51.0,0.1045,2,55,57,Day
245,2011-01-11,springer,2011,January,13:00:00,0,Tuesday,1,2,0.6326530612244916,-0.9982000000000006,59.0,0.0896,6,46,52,Day
246,2011-01-11,springer,2011,January,14:00:00,0,Tuesday,1,2,0.6326530612244916,-0.9982000000000006,59.0,0.0896,3,60,63,Day
247,2011-01-11,springer,2011,January,15:00:00,0,Tuesday,1,2,-1.2857142857142847,-2.9979999999999993,80.0,0.0896,2,45,47,Day
248,2011-01-11,springer,2011,January,16:00:00,0,Tuesday,1,2,-1.2857142857142847,-6.0009999999999994,86.0,0.2239,4,72,76,Afternoon
249,2011-01-11,springer,2011,January,17:00:00,0,Tuesday,1,2,-1.2857142857142847,-6.0009999999999994,86.0,0.2239,6,130,136,Afternoon
250,2011-01-11,springer,2011,January,18:00:00,0,Tuesday,1,3,-1.2857142857142847,-4.001200000000001,93.0,0.1045,1,94,95,Afternoon
251,2011-01-11,springer,2011,January,19:00:00,0,Tuesday,1,3,-1.2857142857142847,-0.9982000000000006,93.0,0.0,0,51,51,Evening
252,2011-01-11,springer,2011,January,20:00:00,0,Tuesday,1,3,-1.2857142857142847,-6.0009999999999994,93.0,0.194,0,32,32,Evening
253,2011-01-11,springer,2011,January,21:00:00,0,Tuesday,1,3,-1.2857142857142847,-2.9979999999999993,86.0,0.0896,0,20,20,Evening
254,2011-01-11,springer,2011,January,22:00:00,0,Tuesday,1,3,-1.2857142857142847,-4.001200000000001,93.0,0.1045,1,28,29,Evening
255,2011-01-11,springer,2011,January,23:00:00,0,Tuesday,1,3,-1.2857142857142847,-2.9979999999999993,93.0,0.0896,1,18,19,Evening
256,2011-01-12,springer,2011,January,00:00:00,0,Wednesday,1,2,-1.2857142857142847,-2.9979999999999993,86.0,0.0896,0,7,7,Evening
257,2011-01-12,springer,2011,January,01:00:00,0,Wednesday,1,2,-1.2857142857142847,-4.001200000000001,86.0,0.1045,0,6,6,Evening
258,2011-01-12,springer,2011,January,02:00:00,0,Wednesday,1,1,-2.244897959183673,-6.0009999999999994,86.0,0.1343,0,1,1,Evening
259,2011-01-12,springer,2011,January,05:00:00,0,Wednesday,1,1,-2.244897959183673,-6.0009999999999994,86.0,0.1642,0,5,5,Morning
260,2011-01-12,springer,2011,January,06:00:00,0,Wednesday,1,1,-3.204081632653062,-6.0009999999999994,93.0,0.1343,0,16,16,Morning
261,2011-01-12,springer,2011,January,07:00:00,0,Wednesday,1,1,-2.244897959183673,-6.0009999999999994,69.0,0.1343,0,54,54,Morning
262,2011-01-12,springer,2011,January,08:00:00,0,Wednesday,1,1,-1.2857142857142847,-4.997800000000002,59.0,0.1642,3,125,128,Morning
263,2011-01-12,springer,2011,January,09:00:00,0,Wednesday,1,1,-1.2857142857142847,-6.9976,59.0,0.3284,3,78,81,Morning
264,2011-01-12,springer,2011,January,10:00:00,0,Wednesday,1,1,-0.32653061224489743,-4.001200000000001,55.00000000000001,0.2239,0,39,39,Morning
265,2011-01-12,springer,2011,January,11:00:00,0,Wednesday,1,1,0.6326530612244916,-4.001200000000001,51.0,0.3881,3,32,35,Day
266,2011-01-12,springer,2011,January,12:00:00,0,Wednesday,1,1,0.6326530612244916,-6.0009999999999994,47.0,0.5821,3,52,55,Day
267,2011-01-12,springer,2011,January,13:00:00,0,Wednesday,1,1,1.591836734693878,-2.9979999999999993,44.0,0.3582,0,49,49,Day
268,2011-01-12,springer,2011,January,14:00:00,0,Wednesday,1,1,0.6326530612244916,-4.001200000000001,47.0,0.3284,0,44,44,Day
269,2011-01-12,springer,2011,January,15:00:00,0,Wednesday,1,1,0.6326530612244916,-4.997800000000002,47.0,0.4179,1,48,49,Day
270,2011-01-12,springer,2011,January,16:00:00,0,Wednesday,1,1,1.591836734693878,-2.9979999999999993,44.0,0.3284,5,63,68,Afternoon
271,2011-01-12,springer,2011,January,17:00:00,0,Wednesday,1,1,0.6326530612244916,-4.001200000000001,47.0,0.3582,0,139,139,Afternoon
272,2011-01-12,springer,2011,January,18:00:00,0,Wednesday,1,1,0.6326530612244916,-6.0009999999999994,47.0,0.5224,2,135,137,Afternoon
273,2011-01-12,springer,2011,January,19:00:00,0,Wednesday,1,1,-0.32653061224489743,-6.0009999999999994,47.0,0.4179,1,82,83,Evening
274,2011-01-12,springer,2011,January,20:00:00,0,Wednesday,1,1,-1.2857142857142847,-6.9976,50.0,0.3284,2,54,56,Evening
275,2011-01-12,springer,2011,January,21:00:00,0,Wednesday,1,1,-1.2857142857142847,-6.9976,55.00000000000001,0.3284,0,57,57,Evening
276,2011-01-12,springer,2011,January,22:00:00,0,Wednesday,1,1,-1.2857142857142847,-8.0008,55.00000000000001,0.4478,1,32,33,Evening
277,2011-01-12,springer,2011,January,23:00:00,0,Wednesday,1,1,-2.244897959183673,-8.997399999999999,59.0,0.4179,1,19,20,Evening
278,2011-01-13,springer,2011,January,00:00:00,0,Thursday,1,1,-2.244897959183673,-8.0008,59.0,0.2836,1,6,7,Evening
279,2011-01-13,springer,2011,January,01:00:00,0,Thursday,1,1,-2.244897959183673,-8.0008,50.0,0.2836,0,2,2,Evening
280,2011-01-13,springer,2011,January,02:00:00,0,Thursday,1,1,-2.244897959183673,-8.0008,50.0,0.3582,0,2,2,Evening
281,2011-01-13,springer,2011,January,03:00:00,0,Thursday,1,1,-2.244897959183673,-8.0008,50.0,0.3284,0,3,3,Morning
282,2011-01-13,springer,2011,January,04:00:00,0,Thursday,1,1,-2.244897959183673,-8.0008,50.0,0.2537,0,4,4,Morning
283,2011-01-13,springer,2011,January,05:00:00,0,Thursday,1,1,-2.244897959183673,-8.0008,50.0,0.2985,0,3,3,Morning
284,2011-01-13,springer,2011,January,06:00:00,0,Thursday,1,1,-3.204081632653062,-6.0009999999999994,54.0,0.1343,0,28,28,Morning
285,2011-01-13,springer,2011,January,07:00:00,0,Thursday,1,1,-3.204081632653062,-6.0009999999999994,54.0,0.1343,0,72,72,Morning
286,2011-01-13,springer,2011,January,08:00:00,0,Thursday,1,1,-2.244897959183673,-6.9976,50.0,0.194,5,197,202,Morning
287,2011-01-13,springer,2011,January,09:00:00,0,Thursday,1,1,-2.244897959183673,-8.0008,50.0,0.3284,2,137,139,Morning
288,2011-01-13,springer,2011,January,10:00:00,0,Thursday,1,2,-1.2857142857142847,-6.9976,50.0,0.3582,2,36,38,Morning
289,2011-01-13,springer,2011,January,11:00:00,0,Thursday,1,2,0.6326530612244916,-4.997800000000002,44.0,0.4478,4,33,37,Day
290,2011-01-13,springer,2011,January,12:00:00,0,Thursday,1,1,0.6326530612244916,-4.997800000000002,44.0,0.4179,3,49,52,Day
291,2011-01-13,springer,2011,January,13:00:00,0,Thursday,1,1,1.591836734693878,-2.9979999999999993,41.0,0.4478,2,81,83,Day
292,2011-01-13,springer,2011,January,14:00:00,0,Thursday,1,1,1.591836734693878,-2.9979999999999993,41.0,0.3881,3,39,42,Day
293,2011-01-13,springer,2011,January,15:00:00,0,Thursday,1,1,2.551020408163266,-2.0013999999999985,38.0,0.2985,5,55,60,Day
294,2011-01-13,springer,2011,January,16:00:00,0,Thursday,1,1,2.551020408163266,-2.0013999999999985,38.0,0.3582,2,76,78,Afternoon
295,2011-01-13,springer,2011,January,17:00:00,0,Thursday,1,1,0.6326530612244916,-4.001200000000001,40.0,0.2836,4,158,162,Afternoon
296,2011-01-13,springer,2011,January,18:00:00,0,Thursday,1,1,0.6326530612244916,-4.001200000000001,40.0,0.3284,3,141,144,Afternoon
297,2011-01-13,springer,2011,January,19:00:00,0,Thursday,1,1,-1.2857142857142847,-6.0009999999999994,47.0,0.2537,1,98,99,Evening
298,2011-01-13,springer,2011,January,20:00:00,0,Thursday,1,1,-1.2857142857142847,-6.0009999999999994,47.0,0.2239,0,64,64,Evening
299,2011-01-13,springer,2011,January,21:00:00,0,Thursday,1,1,-2.244897959183673,-8.0008,46.0,0.2985,0,40,40,Evening
300,2011-01-13,springer,2011,January,22:00:00,0,Thursday,1,1,-2.244897959183673,-8.0008,46.0,0.3284,0,30,30,Evening
301,2011-01-13,springer,2011,January,23:00:00,0,Thursday,1,1,-3.204081632653062,-6.9976,50.0,0.194,1,14,15,Evening
302,2011-01-14,springer,2011,January,00:00:00,0,Friday,1,1,-3.204081632653062,-6.9976,50.0,0.194,0,14,14,Evening
303,2011-01-14,springer,2011,January,01:00:00,0,Friday,1,1,-4.163265306122449,-8.0008,54.0,0.1642,0,5,5,Evening
304,2011-01-14,springer,2011,January,02:00:00,0,Friday,1,1,-4.163265306122449,-8.0008,54.0,0.1343,0,1,1,Evening
305,2011-01-14,springer,2011,January,03:00:00,0,Friday,1,1,-4.163265306122449,-6.9976,54.0,0.1045,0,1,1,Morning
306,2011-01-14,springer,2011,January,05:00:00,0,Friday,1,1,-4.163265306122449,-6.9976,54.0,0.0896,0,8,8,Morning
307,2011-01-14,springer,2011,January,06:00:00,0,Friday,1,1,-4.163265306122449,-4.001200000000001,54.0,0.0,0,17,17,Morning
308,2011-01-14,springer,2011,January,07:00:00,0,Friday,1,1,-4.163265306122449,-8.0008,74.0,0.1642,0,70,70,Morning
309,2011-01-14,springer,2011,January,08:00:00,0,Friday,1,1,-3.204081632653062,-4.997800000000002,68.0,0.0,2,156,158,Morning
310,2011-01-14,springer,2011,January,09:00:00,0,Friday,1,1,-2.244897959183673,-6.0009999999999994,69.0,0.1343,0,117,117,Morning
311,2011-01-14,springer,2011,January,10:00:00,0,Friday,1,1,-0.32653061224489743,-4.001200000000001,55.00000000000001,0.194,4,40,44,Morning
312,2011-01-14,springer,2011,January,11:00:00,0,Friday,1,1,-0.32653061224489743,-4.997800000000002,51.0,0.2836,6,47,53,Day
313,2011-01-14,springer,2011,January,12:00:00,0,Friday,1,1,0.6326530612244916,-2.9979999999999993,44.0,0.2537,2,59,61,Day
314,2011-01-14,springer,2011,January,13:00:00,0,Friday,1,1,1.591836734693878,-2.9979999999999993,37.0,0.3881,4,73,77,Day
315,2011-01-14,springer,2011,January,14:00:00,0,Friday,1,1,1.591836734693878,-2.0013999999999985,41.0,0.2836,5,59,64,Day
316,2011-01-14,springer,2011,January,15:00:00,0,Friday,1,1,2.551020408163266,-0.0015999999999998238,38.0,0.1642,9,59,68,Day
317,2011-01-14,springer,2011,January,16:00:00,0,Friday,1,1,1.591836734693878,-0.0015999999999998238,41.0,0.1045,3,87,90,Afternoon
318,2011-01-14,springer,2011,January,17:00:00,0,Friday,1,1,1.591836734693878,-0.9982000000000006,41.0,0.1642,4,155,159,Afternoon
319,2011-01-14,springer,2011,January,18:00:00,0,Friday,1,1,0.6326530612244916,1.0015999999999998,47.0,0.0,5,134,139,Afternoon
320,2011-01-14,springer,2011,January,19:00:00,0,Friday,1,1,-1.2857142857142847,-2.9979999999999993,59.0,0.0896,3,89,92,Evening
321,2011-01-14,springer,2011,January,20:00:00,0,Friday,1,1,-0.32653061224489743,-0.0015999999999998238,59.0,0.0,0,68,68,Evening
322,2011-01-14,springer,2011,January,21:00:00,0,Friday,1,1,-1.2857142857142847,-0.9982000000000006,69.0,0.0,4,48,52,Evening
323,2011-01-14,springer,2011,January,22:00:00,0,Friday,1,2,-1.2857142857142847,-0.9982000000000006,69.0,0.0,2,34,36,Evening
324,2011-01-14,springer,2011,January,23:00:00,0,Friday,1,2,-0.32653061224489743,-0.0015999999999998238,55.00000000000001,0.0,1,26,27,Evening
325,2011-01-15,springer,2011,January,00:00:00,0,Saturday,0,1,-0.32653061224489743,-0.0015999999999998238,55.00000000000001,0.0,3,25,28,Evening
326,2011-01-15,springer,2011,January,01:00:00,0,Saturday,0,2,-1.2857142857142847,-2.9979999999999993,59.0,0.0896,2,18,20,Evening
327,2011-01-15,springer,2011,January,02:00:00,0,Saturday,0,2,-1.2857142857142847,-2.9979999999999993,59.0,0.0896,0,12,12,Evening
328,2011-01-15,springer,2011,January,03:00:00,0,Saturday,0,2,-1.2857142857142847,-0.9982000000000006,59.0,0.0,1,7,8,Morning
329,2011-01-15,springer,2011,January,04:00:00,0,Saturday,0,2,-1.2857142857142847,-0.9982000000000006,59.0,0.0,0,5,5,Morning
330,2011-01-15,springer,2011,January,05:00:00,0,Saturday,0,1,-1.2857142857142847,-0.9982000000000006,59.0,0.0,0,1,1,Morning
331,2011-01-15,springer,2011,January,06:00:00,0,Saturday,0,1,-2.244897959183673,-4.997800000000002,63.0,0.1045,1,2,3,Morning
332,2011-01-15,springer,2011,January,07:00:00,0,Saturday,0,1,-2.244897959183673,-2.0013999999999985,63.0,0.0,1,9,10,Morning
333,2011-01-15,springer,2011,January,08:00:00,0,Saturday,0,1,-2.244897959183673,-6.0009999999999994,63.0,0.1343,1,22,23,Morning
334,2011-01-15,springer,2011,January,09:00:00,0,Saturday,0,1,-1.2857142857142847,-4.001200000000001,64.0,0.1343,2,31,33,Morning
335,2011-01-15,springer,2011,January,10:00:00,0,Saturday,0,1,-0.32653061224489743,-2.9979999999999993,59.0,0.1642,2,57,59,Morning
336,2011-01-15,springer,2011,January,11:00:00,0,Saturday,0,1,0.6326530612244916,-2.9979999999999993,55.00000000000001,0.2239,18,54,72,Day
337,2011-01-15,springer,2011,January,12:00:00,0,Saturday,0,1,2.551020408163266,-0.9982000000000006,48.0,0.2239,15,74,89,Day
338,2011-01-15,springer,2011,January,13:00:00,0,Saturday,0,1,4.4693877551020424,1.0015999999999998,38.0,0.2985,21,80,101,Day
339,2011-01-15,springer,2011,January,14:00:00,0,Saturday,0,1,5.428571428571427,3.0014000000000003,39.0,0.2836,26,92,118,Day
340,2011-01-15,springer,2011,January,15:00:00,0,Saturday,0,2,6.387755102040817,5.001199999999997,36.0,0.194,21,108,129,Day
341,2011-01-15,springer,2011,January,16:00:00,0,Saturday,0,2,7.346938775510205,5.997799999999998,34.0,0.194,33,95,128,Afternoon
342,2011-01-15,springer,2011,January,17:00:00,0,Saturday,0,2,6.387755102040817,3.998000000000001,36.0,0.2836,29,54,83,Afternoon
343,2011-01-15,springer,2011,January,18:00:00,0,Saturday,0,2,5.428571428571427,3.0014000000000003,45.0,0.2537,15,69,84,Afternoon
344,2011-01-15,springer,2011,January,19:00:00,0,Saturday,0,2,6.387755102040817,3.998000000000001,39.0,0.2537,14,60,74,Evening
345,2011-01-15,springer,2011,January,20:00:00,0,Saturday,0,2,6.387755102040817,3.998000000000001,39.0,0.2537,6,35,41,Evening
346,2011-01-15,springer,2011,January,21:00:00,0,Saturday,0,2,6.387755102040817,3.998000000000001,39.0,0.2239,6,51,57,Evening
347,2011-01-15,springer,2011,January,22:00:00,0,Saturday,0,2,5.428571428571427,5.001199999999997,42.0,0.1045,0,26,26,Evening
348,2011-01-15,springer,2011,January,23:00:00,0,Saturday,0,1,5.428571428571427,3.0014000000000003,45.0,0.2836,5,39,44,Evening
349,2011-01-16,springer,2011,January,00:00:00,0,Sunday,0,1,3.5102040816326543,3.998000000000001,56.00000000000001,0.0,6,33,39,Evening
350,2011-01-16,springer,2011,January,01:00:00,0,Sunday,0,1,3.5102040816326543,1.9982000000000006,56.00000000000001,0.1343,4,19,23,Evening
351,2011-01-16,springer,2011,January,02:00:00,0,Sunday,0,1,3.5102040816326543,3.0014000000000003,56.00000000000001,0.0896,3,13,16,Evening
352,2011-01-16,springer,2011,January,03:00:00,0,Sunday,0,1,1.591836734693878,1.9982000000000006,69.0,0.0,9,6,15,Morning
353,2011-01-16,springer,2011,January,04:00:00,0,Sunday,0,1,3.5102040816326543,1.0015999999999998,56.00000000000001,0.1642,0,1,1,Morning
354,2011-01-16,springer,2011,January,05:00:00,0,Sunday,0,2,3.5102040816326543,1.0015999999999998,56.00000000000001,0.1642,1,1,2,Morning
355,2011-01-16,springer,2011,January,06:00:00,0,Sunday,0,2,3.5102040816326543,1.0015999999999998,56.00000000000001,0.1642,0,1,1,Morning
356,2011-01-16,springer,2011,January,07:00:00,0,Sunday,0,2,2.551020408163266,-2.0013999999999985,56.00000000000001,0.2985,0,3,3,Morning
357,2011-01-16,springer,2011,January,08:00:00,0,Sunday,0,1,1.591836734693878,-2.0013999999999985,55.00000000000001,0.2836,0,18,18,Morning
358,2011-01-16,springer,2011,January,09:00:00,0,Sunday,0,1,1.591836734693878,-2.0013999999999985,51.0,0.2537,3,29,32,Morning
359,2011-01-16,springer,2011,January,10:00:00,0,Sunday,0,1,1.591836734693878,-2.0013999999999985,51.0,0.2836,8,71,79,Morning
360,2011-01-16,springer,2011,January,11:00:00,0,Sunday,0,1,2.551020408163266,-0.9982000000000006,44.0,0.2537,23,70,93,Day
361,2011-01-16,springer,2011,January,12:00:00,0,Sunday,0,1,2.551020408163266,-2.0013999999999985,41.0,0.2836,29,75,104,Day
